feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,2.0723,2.015,-0.14459,76.8493,44.5518,-0.00012672,,,
stat_var,Statistics,Variance,ECT3,2381.2984,1560.4133,1.9167,321.6093,954.6361,3.8378,,,
stat_skew,Statistics,Skewness,KE2A,-0.49574,-0.80209,0.2834,0.70323,1.8954,0.020117,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,-0.082021,-0.32195,0.68303,0.77273,6.3802,0.51847,,,
stat_median,Statistics,Median,Y12H,9,14.4074,-0.18972,74.8028,37.8673,-0.0075369,,,
stat_min,Statistics,Minimum,1GSF,-199,-139.1111,-6.7777,28.19,0.077265,-9.8006,,,
stat_p10,Statistics,10th percentile,QG58,-68,-61.4815,-1.8305,55.6604,13.8747,-2.4394,,,
stat_p90,Statistics,90th percentile,8DWT,59,43.3333,1.655,100.6522,82.3977,2.4397,,,
stat_max,Statistics,Maximum,84IY,164,84.8889,6.4779,192.9312,348.5583,10.311,,,
stat_iqr,Statistics,Interquartile range,SALO,66,56.5556,1.6391,23.3172,33.6898,2.5011,,,
stat_range,Statistics,Range,2OJQ,363,224,13.2556,164.7412,348.481,20.1116,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,39.2468,32.7665,1.0604,14.1021,22.452,1.5303,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,27.8606,23.9605,0.69844,9.7102,14.2872,1.042,,,
stat_medad,Statistics,Median absolute deviation,N72L,38.8716,31.3545,1.0597,14.0062,21.7503,1.5302,,,
stat_cov,Statistics,Coefficient of variation,7TET,23.5485,19.6038,-9.5748,0.23336,0.69351,-15459.7511,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,8.25,6.7269,-4.1001,0.15402,0.41758,-1361.0174,,,
stat_energy,Statistics,Energy,N8CA,805123209,528000457.1495,653931.277,2101720892.2712,992063559.9751,1295241.6526,,,
stat_rms,Statistics,Root mean square,5ZWQ,48.8425,39.5534,1.392,78.9141,54.2172,1.959,,,
