feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,7.38,7.0831,-0.73712,3.291,2.9205,-0.00015449,,,
stat_var,Statistics,Variance,ECT3,31.9818,25.1146,3.2497,1.5948,6.204,0.000416,,,
stat_skew,Statistics,Skewness,KE2A,0.70068,0.65141,-0.61381,-0.072264,0.78248,-0.068959,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,-0.8346,-0.91698,-0.10658,-1.2876,-0.52306,0.36749,,,
stat_median,Statistics,Median,Y12H,5.4078,5.4598,-0.29556,3.3929,2.1214,-7.3395e-05,,,
stat_min,Statistics,Minimum,1GSF,0.62569,0.9482,-6.7545,1.118,0.0089277,-0.081955,,,
stat_p10,Statistics,10th percentile,QG58,1.4425,1.7541,-3.4502,1.5069,0.3663,-0.025083,,,
stat_p90,Statistics,90th percentile,8DWT,16.571,15.1648,1.1419,4.9371,6.737,0.025715,,,
stat_max,Statistics,Maximum,84IY,22.1005,18.6753,4.4863,5.8201,10.6746,0.070375,,,
stat_iqr,Statistics,Interquartile range,SALO,9.3078,8.3198,2.5125,2.2407,4.0291,0.026283,,,
stat_range,Statistics,Range,2OJQ,21.4748,17.7271,11.2408,4.702,10.6656,0.15233,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,4.8813,4.3531,1.4677,1.1121,2.1251,0.016061,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,3.8493,3.4463,1.0467,0.9134,1.6482,0.011063,,,
stat_medad,Statistics,Median absolute deviation,N72L,4.6709,4.1686,1.4248,1.1105,2.0445,0.016061,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.7663,0.70752,-2.4456,0.38373,0.85285,-132.0224,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.63556,0.59537,-1.8474,0.34632,0.72599,68.9782,,,
stat_energy,Statistics,Energy,N8CA,171508.2922,149364.5229,7525.3929,24652.0397,29231.3051,0.8254,,,
stat_rms,Statistics,Root mean square,5ZWQ,9.2976,8.6767,1.9476,3.525,3.8384,0.020397,,,
