feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,401.736,401.9262,0.67502,42.9765,39.2266,-0.00092086,,,
stat_var,Statistics,Variance,ECT3,17018.7719,16103.7455,23.1481,1378.4544,1713.3248,0.55394,,,
stat_skew,Statistics,Skewness,KE2A,1.7682,1.758,-0.55236,2.8586,3.4704,-0.079841,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,3.6022,3.5121,4.0933,16.8725,18.5362,15.0903,,,
stat_median,Statistics,Median,Y12H,371.0569,372.0984,0.61119,28.4125,26.7998,0.00094408,,,
stat_min,Statistics,Minimum,1GSF,128.7762,176.1308,-34.5612,6.3178,0.0032947,-15.1329,,,
stat_p10,Statistics,10th percentile,QG58,282.9762,285.8646,-3.9126,14.6836,9.4279,-0.70844,,,
stat_p90,Statistics,90th percentile,8DWT,572.2218,568.4658,6.0811,91.8706,81.0018,0.70603,,,
stat_max,Statistics,Maximum,84IY,1092.7016,1031.9301,24.9484,655.5921,587.686,13.0281,,,
stat_iqr,Statistics,Interquartile range,SALO,132.8276,129.8654,4.3091,36.4131,29.9491,0.65394,,,
stat_range,Statistics,Range,2OJQ,963.9254,855.7994,59.5096,649.2743,587.6827,28.161,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,93.7289,91.3252,3.2791,26.5773,26.0793,0.48451,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,57.2256,55.842,1.8673,16.3857,13.5306,0.27858,,,
stat_medad,Statistics,Median absolute deviation,N72L,90.5942,88.2208,3.2786,23.7732,23.5386,0.48451,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.32473,0.31573,7.1276,0.8639,1.0552,-808.2331,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.17639,0.17216,2.8476,0.48891,0.48325,-2692.5066,,,
stat_energy,Statistics,Energy,N8CA,132976032382.6497,132407959487.9409,17592741.7217,2404035305.809,2423874178.2523,412873.3539,,,
stat_rms,Statistics,Root mean square,5ZWQ,422.3868,421.4836,4.8584,56.7929,57.0268,0.74427,,,
