family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,2.8939,2.8234,-0.18816,0.68764,1.0023,-3.8832e-05,0.14921,0.019229,0.16238
Statistics,Variance,stat_var,ECT3,0.8913,0.70584,0.10517,0.0090548,0.16541,3.9598e-05,0.0070945,0.070163,0.39308
Statistics,Skewness,stat_skew,KE2A,-0.25195,-0.39492,-0.5359,-0.22,0.30607,-0.076646,1.2431,0.43068,-0.18726
Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.59718,-0.62809,0.3127,-0.52168,0.045647,0.66426,2.2742,0.6109,0.45431
Statistics,Median,stat_median,Y12H,2.9984,2.9209,-0.15822,0.69193,1.0047,0.00010037,0.133,0.00097439,0.16486
Statistics,Minimum,stat_min,1GSF,0.5371,0.64718,-1.4247,0.42469,0.048806,-0.025912,-0.017541,-0.83447,-1.9475
Statistics,10th percentile,stat_p10,QG58,1.5237,1.5676,-0.61663,0.55869,0.48107,-0.0077859,0.058386,-0.29799,-0.5646
Statistics,90th percentile,stat_p90,8DWT,4.0284,3.8309,0.19836,0.81152,1.5062,0.0078017,0.2603,0.36525,0.93113
Statistics,Maximum,stat_max,84IY,5.3545,4.6942,0.63342,0.89548,2.5597,0.025665,0.60663,1.173,2.0696
Statistics,Interquartile range,stat_iqr,SALO,1.3805,1.2249,0.43494,0.13898,0.57315,0.0079147,0.10062,0.32394,0.80618
Statistics,Range,stat_range,2OJQ,4.8174,4.047,2.0581,0.47079,2.5109,0.051578,0.62417,2.0075,4.0171
Statistics,Mean absolute deviation,stat_mad,4FUA,0.7801,0.69522,0.25731,0.078014,0.32746,0.0048719,0.063989,0.20554,0.49042
Statistics,Robust mean absolute deviation,stat_rmad,1128,0.57538,0.51604,0.17895,0.056789,0.23347,0.0032847,0.042154,0.13856,0.33337
Statistics,Median absolute deviation,stat_medad,N72L,0.77585,0.691,0.25622,0.077956,0.32745,0.004871,0.062559,0.20508,0.49041
Statistics,Coefficient of variation,stat_cov,7TET,0.32623,0.29756,-1.7236,0.13838,0.40576,-162.05,0.56449,13.775,3.8611
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.23615,0.21315,-1.2804,0.10067,0.28987,-509.79,0.35801,19.23,2.2535
Statistics,Energy,stat_energy,N8CA,27085.0,25364.0,410.89,1408.6,3420.2,0.11575,85.816,206.17,1226.0
Statistics,Root mean square,stat_rms,5ZWQ,3.0441,2.9458,0.37493,0.69419,1.0817,0.0062928,0.17134,0.26558,0.64765
