feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,685.3605,683.9501,-2.0325,90.1418,73.5565,0.00011254,,,
stat_var,Statistics,Variance,ECT3,50227.6701,47411.9452,64.4325,1359.5774,3924.9099,1.4347,,,
stat_skew,Statistics,Skewness,KE2A,-0.02116,-0.020857,-0.30349,0.9933,2.4255,-0.0038139,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,-1.2254,-1.2223,0.50986,1.5538,8.7523,3.5789,,,
stat_median,Statistics,Median,Y12H,698.6826,697.0901,-1.0935,84.5643,55.9749,-0.00093063,,,
stat_min,Statistics,Minimum,1GSF,3.3063,27.5527,-44.0078,25.4031,0.027959,-13.5801,,,
stat_p10,Statistics,10th percentile,QG58,390.7494,396.2313,-12.9623,47.1131,19.9645,-1.3837,,,
stat_p90,Statistics,90th percentile,8DWT,981.3591,971.9629,7.3446,137.7391,146.9814,1.3878,,,
stat_max,Statistics,Maximum,84IY,1256.2656,1234.594,37.5651,323.6828,756.8985,15.1852,,,
stat_iqr,Statistics,Interquartile range,SALO,411.481,396.52,10.036,46.1968,57.5012,1.3813,,,
stat_range,Statistics,Range,2OJQ,1252.9593,1207.0413,81.5729,298.2797,756.8706,28.7653,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,196.8422,191.0039,6.2498,28.5586,43.2418,0.88996,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,160.6773,155.5402,4.2195,19.3348,25.2177,0.57924,,,
stat_medad,Statistics,Median absolute deviation,N72L,196.6411,190.8014,6.2007,28.2028,40.4807,0.88996,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.327,0.31836,-3.9493,0.40905,0.85171,10643.5999,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.30573,0.29484,-2.6702,0.26467,0.45912,7079.4155,,,
stat_energy,Statistics,Energy,N8CA,796031577160.005,788763933107.0952,104969898.5811,14521607740.3242,14292476220.2201,2196577.2158,,,
stat_rms,Statistics,Root mean square,5ZWQ,721.0733,717.7741,8.2803,97.3916,96.6202,1.1978,,,
