feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,7.7356,7.5109,-0.55468,2.6167,3.0168,1.0657e-05,,,
stat_var,Statistics,Variance,ECT3,6.4548,4.8497,0.96652,0.21683,2.3723,0.0036094,,,
stat_skew,Statistics,Skewness,KE2A,0.10158,-0.0039266,-0.44577,-0.029813,0.60116,0.0082132,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,-0.56392,-0.67755,0.13196,-0.87791,-0.01154,0.32323,,,
stat_median,Statistics,Median,Y12H,7.6895,7.536,-0.45974,2.6196,2.8261,9.3024e-05,,,
stat_min,Statistics,Minimum,1GSF,1.4542,1.8231,-4.5784,1.5032,0.066666,-0.25304,,,
stat_p10,Statistics,10th percentile,QG58,4.4377,4.5873,-1.8745,1.983,1.1789,-0.07648,,,
stat_p90,Statistics,90th percentile,8DWT,11.2225,10.5449,0.62793,3.2455,5.1817,0.076575,,,
stat_max,Statistics,Maximum,84IY,15.4583,12.8985,2.4126,3.6242,9.4579,0.27545,,,
stat_iqr,Statistics,Interquartile range,SALO,3.7219,3.3051,1.3312,0.73297,2.1854,0.079481,,,
stat_range,Statistics,Range,2OJQ,14.0041,11.0754,6.991,2.121,9.3912,0.52848,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,2.0846,1.82,0.78479,0.39138,1.2477,0.047548,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,1.5226,1.3425,0.55026,0.29691,0.89615,0.033098,,,
stat_medad,Statistics,Median absolute deviation,N72L,2.0842,1.8199,0.78094,0.39137,1.2389,0.047548,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.32844,0.2932,-1.7724,0.17795,0.51055,5637.4956,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.24119,0.22067,-1.2928,0.14,0.37264,90.3928,,,
stat_energy,Statistics,Energy,N8CA,267958.8344,247623.3754,5150.2782,28553.3043,46376.5076,14.5893,,,
stat_rms,Statistics,Root mean square,5ZWQ,8.1421,7.827,1.1288,2.6578,3.3873,0.060078,,,
