feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,306.6545,305.7281,0.29423,14.7499,5.4248,0.000463,,,
stat_var,Statistics,Variance,ECT3,493.3128,529.3005,8.3159,260.7948,30.8807,0.027294,,,
stat_skew,Statistics,Skewness,KE2A,0.84002,-0.082415,3.0687,3.8911,3.832,0.53179,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,6.6301,6.6003,16.3916,19.6057,22.0298,51.2212,,,
stat_median,Statistics,Median,Y12H,306.5177,306.4149,0.036151,9.1835,3.9573,3.0522e-05,,,
stat_min,Statistics,Minimum,1GSF,113.0765,168.031,-18.3065,4.0719,0.0016881,-3.6154,,,
stat_p10,Statistics,10th percentile,QG58,279.7103,279.5802,-1.5069,6.1276,1.4481,-0.1171,,,
stat_p90,Statistics,90th percentile,8DWT,331.9417,330.786,1.3496,29.4086,10.2507,0.11726,,,
stat_max,Statistics,Maximum,84IY,634.6302,602.0244,26.6483,190.15,93.2747,3.3072,,,
stat_iqr,Statistics,Interquartile range,SALO,27.8765,27.4014,1.1407,6.8805,3.8457,0.11178,,,
stat_range,Statistics,Range,2OJQ,521.5537,433.9934,44.9548,186.0781,93.273,6.9226,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,16.8424,16.9202,1.4072,9.4061,3.3381,0.088984,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,11.4865,11.2933,0.50057,3.6512,1.6936,0.047311,,,
stat_medad,Statistics,Median absolute deviation,N72L,16.8421,16.911,1.3705,7.5747,3.0569,0.088983,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.072429,0.075252,9.8011,1.0949,1.0244,356.8237,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.045572,0.044828,-16.1645,0.32375,0.44132,475.2295,,,
stat_energy,Statistics,Energy,N8CA,76460910214.0084,76031170066.5479,6796366.2084,386916528.7671,48781252.8476,22076.9837,,,
stat_rms,Statistics,Root mean square,5ZWQ,307.4578,306.5925,2.8987,21.8713,7.7659,0.16521,,,
